Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
BayesianRidge,-0.7248912178993527,-0.22492274894301856,26.387062901056023,0.03006911277770996,real-state-ny,DAYS ON MARKET,39.619
GradientBoostingRegressor,-0.7275538016359568,-0.22681356927770846,26.407420901554467,0.20870113372802734,real-state-ny,DAYS ON MARKET,39.619
Lasso,-0.748562927207449,-0.2417330932342754,26.567508608148948,0.036873579025268555,real-state-ny,DAYS ON MARKET,39.619
RidgeCV,-0.7626854627896518,-0.25176214024192656,26.674581116851847,0.03183484077453613,real-state-ny,DAYS ON MARKET,39.619
Ridge,-0.7908547554110417,-0.27176642050929045,26.886878154487267,0.028169631958007812,real-state-ny,DAYS ON MARKET,39.619
OrthogonalMatchingPursuitCV,-0.8006790834536277,-0.27874311723518486,26.960525734235684,0.03670096397399902,real-state-ny,DAYS ON MARKET,39.619
LassoLarsIC,-0.8013927526510896,-0.2792499257957013,26.96586788289117,0.03667759895324707,real-state-ny,DAYS ON MARKET,39.619
OrthogonalMatchingPursuit,-0.8086648127055682,-0.28441414235612816,27.020242450000055,0.03258156776428223,real-state-ny,DAYS ON MARKET,39.619
SGDRegressor,-0.8130072402533435,-0.28749789525237435,27.05265948554485,0.029958248138427734,real-state-ny,DAYS ON MARKET,39.619
ExtraTreesRegressor,-0.827387994084009,-0.2977103146393687,27.159738269304857,0.2956054210662842,real-state-ny,DAYS ON MARKET,39.619
LassoLars,-0.8558814768981791,-0.3179448169276924,27.37066287130472,0.0321650505065918,real-state-ny,DAYS ON MARKET,39.619
XGBRegressor,-0.8898727000456468,-0.34208351162661876,27.620177967171973,0.11730647087097168,real-state-ny,DAYS ON MARKET,39.619
HistGradientBoostingRegressor,-0.8969881870691121,-0.34713653864328253,27.672124952143527,0.4772908687591553,real-state-ny,DAYS ON MARKET,39.619
BaggingRegressor,-0.9063210840566758,-0.35376424809821905,27.74011278172562,0.06785750389099121,real-state-ny,DAYS ON MARKET,39.619
LassoLarsCV,-0.9413582415830821,-0.37864570779088447,27.993876267595272,0.0589146614074707,real-state-ny,DAYS ON MARKET,39.619
LarsCV,-0.9413582415830821,-0.37864570779088447,27.993876267595272,0.0687108039855957,real-state-ny,DAYS ON MARKET,39.619
Lars,-0.9413582415830821,-0.37864570779088447,27.993876267595272,0.04593396186828613,real-state-ny,DAYS ON MARKET,39.619
KNeighborsRegressor,-0.9896162422626507,-0.41291588218652,28.339674360464038,0.16932892799377441,real-state-ny,DAYS ON MARKET,39.619
KernelRidge,-0.997284873344574,-0.4183617216504947,28.394237017774334,0.043573856353759766,real-state-ny,DAYS ON MARKET,39.619
LGBMRegressor,-1.0318110412312604,-0.4428803046424892,28.638604694790203,0.0800635814666748,real-state-ny,DAYS ON MARKET,39.619
LinearRegression,-1.1728741162836913,-0.5430555318536359,29.61607355909695,0.032895565032958984,real-state-ny,DAYS ON MARKET,39.619
TransformedTargetRegressor,-1.1728741162836913,-0.5430555318536359,29.61607355909695,0.03220987319946289,real-state-ny,DAYS ON MARKET,39.619
DecisionTreeRegressor,-1.2077040822920955,-0.5677898555407634,29.85249451170586,0.02937769889831543,real-state-ny,DAYS ON MARKET,39.619
ExtraTreeRegressor,-1.2902337530289292,-0.6263978825857612,30.405356670917616,0.031007766723632812,real-state-ny,DAYS ON MARKET,39.619
GaussianProcessRegressor,-312.10441492236646,-221.3495120463182,355.51243220329945,0.053926706314086914,real-state-ny,DAYS ON MARKET,39.619
Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
RandomForestRegressor,-0.40614929623230633,0.0014302099219853925,33.58841924150134,0.4040193557739258,real-state-ny,DAYS ON MARKET,37.747
GradientBoostingRegressor,-0.4079082450241094,0.00018110135969040542,33.60942051259464,0.22692537307739258,real-state-ny,DAYS ON MARKET,37.747
LassoLarsCV,-0.4328844425005187,-0.017555618587324906,33.90622440749528,0.056391000747680664,real-state-ny,DAYS ON MARKET,37.747
DummyRegressor,-0.4328844425005187,-0.017555618587324906,33.90622440749528,0.032035112380981445,real-state-ny,DAYS ON MARKET,37.747
LarsCV,-0.4328844425005187,-0.017555618587324906,33.90622440749528,0.050762176513671875,real-state-ny,DAYS ON MARKET,37.747
LassoCV,-0.43288444250051916,-0.017555618587325128,33.90622440749528,0.13378620147705078,real-state-ny,DAYS ON MARKET,37.747
ElasticNetCV,-0.4451716479701724,-0.026281315225194835,34.0512896384938,0.13795852661132812,real-state-ny,DAYS ON MARKET,37.747
AdaBoostRegressor,-0.45779283966655204,-0.03524419048784133,34.199657343248234,0.09096646308898926,real-state-ny,DAYS ON MARKET,37.747
XGBRegressor,-0.458675492496073,-0.03587100191750103,34.21000924498114,0.17336344718933105,real-state-ny,DAYS ON MARKET,37.747
GammaRegressor,-0.46594833766359667,-0.04103577602197439,34.2951874572882,0.04379463195800781,real-state-ny,DAYS ON MARKET,37.747
ExtraTreesRegressor,-0.46609057174581814,-0.04113678283398681,34.296851167417685,0.28933095932006836,real-state-ny,DAYS ON MARKET,37.747
MLPRegressor,-0.48540749160381513,-0.05485459548676719,34.52205605029951,0.31768250465393066,real-state-ny,DAYS ON MARKET,37.747
TweedieRegressor,-0.4956510987994913,-0.06212904117645035,34.640886338975754,0.04223060607910156,real-state-ny,DAYS ON MARKET,37.747
PoissonRegressor,-0.5121441763552774,-0.07384151654215354,34.831361367662566,0.041245222091674805,real-state-ny,DAYS ON MARKET,37.747
BaggingRegressor,-0.521331434664523,-0.08036580142842942,34.93701271063193,0.0708317756652832,real-state-ny,DAYS ON MARKET,37.747
ElasticNet,-0.549183528006898,-0.10014482423678261,35.255370551305326,0.0361943244934082,real-state-ny,DAYS ON MARKET,37.747
SVR,-0.5494917774175367,-0.1003637259921637,35.25887785255884,0.03966069221496582,real-state-ny,DAYS ON MARKET,37.747
NuSVR,-0.5515289802940178,-0.10181043528125899,35.28204864132423,0.052497148513793945,real-state-ny,DAYS ON MARKET,37.747
LinearSVR,-0.5516247810879873,-0.10187846772915043,35.28313788817076,0.03064441680908203,real-state-ny,DAYS ON MARKET,37.747
HuberRegressor,-0.5516250047864384,-0.10187862658747071,35.283140431563695,0.08959317207336426,real-state-ny,DAYS ON MARKET,37.747
QuantileRegressor,-0.551625006385088,-0.1018786277227437,35.283140449739925,1.0886690616607666,real-state-ny,DAYS ON MARKET,37.747
RANSACRegressor,-0.5516250063899821,-0.10187862772621914,35.28314044979557,0.07555842399597168,real-state-ny,DAYS ON MARKET,37.747
DecisionTreeRegressor,-0.5516250063899821,-0.10187862772621914,35.28314044979557,0.03190326690673828,real-state-ny,DAYS ON MARKET,37.747
LGBMRegressor,-0.5613754169792498,-0.10880283234758314,35.393826450909266,0.09627127647399902,real-state-ny,DAYS ON MARKET,37.747
PassiveAggressiveRegressor,-0.5832498339541476,-0.12433683860511935,35.6408927530525,0.03470635414123535,real-state-ny,DAYS ON MARKET,37.747
KNeighborsRegressor,-0.5957684110907846,-0.13322684265867313,35.78151957166077,0.14900445938110352,real-state-ny,DAYS ON MARKET,37.747
HistGradientBoostingRegressor,-0.602799713760185,-0.13822008658331986,35.86026350480272,0.3801553249359131,real-state-ny,DAYS ON MARKET,37.747
BayesianRidge,-0.6467775608657007,-0.16945073162926572,36.34890385275991,0.0542144775390625,real-state-ny,DAYS ON MARKET,37.747
RidgeCV,-0.6641995634215063,-0.18182287837179434,36.54067370633286,0.03436589241027832,real-state-ny,DAYS ON MARKET,37.747
LinearRegression,-0.6787493687960704,-0.19215534885518037,36.70006044776321,0.03268742561340332,real-state-ny,DAYS ON MARKET,37.747
TransformedTargetRegressor,-0.6787493687960704,-0.19215534885518037,36.70006044776321,0.04404020309448242,real-state-ny,DAYS ON MARKET,37.747
Ridge,-0.6813039846895619,-0.19396949637374683,36.72797376201652,0.03541159629821777,real-state-ny,DAYS ON MARKET,37.747
LassoLars,-0.6852611197042742,-0.19677963573202084,36.77117003580217,0.029389619827270508,real-state-ny,DAYS ON MARKET,37.747
Lasso,-0.6852611581494756,-0.19677966303368555,36.77117045522532,0.034932851791381836,real-state-ny,DAYS ON MARKET,37.747
LassoLarsIC,-0.6867711412783974,-0.19785196989335474,36.78764013265964,0.037711143493652344,real-state-ny,DAYS ON MARKET,37.747
SGDRegressor,-0.6921147791428217,-0.2016467272173661,36.8458650982155,0.03089451789855957,real-state-ny,DAYS ON MARKET,37.747
OrthogonalMatchingPursuitCV,-0.6985408761726535,-0.20621018742695685,36.9157630550445,0.03963971138000488,real-state-ny,DAYS ON MARKET,37.747
Lars,-0.7137395405066231,-0.21700344180905118,37.0805576617629,0.035111427307128906,real-state-ny,DAYS ON MARKET,37.747
OrthogonalMatchingPursuit,-0.7205659431390343,-0.22185117701177792,37.15433644753588,0.03170967102050781,real-state-ny,DAYS ON MARKET,37.747
KernelRidge,-0.8196756139775214,-0.2922334070275152,38.2094543578883,0.03724193572998047,real-state-ny,DAYS ON MARKET,37.747
GaussianProcessRegressor,-3.91033007165768,-2.487045992916323,62.7666849111408,0.05511951446533203,real-state-ny,DAYS ON MARKET,37.747
ExtraTreeRegressor,-4.9052130979452615,-3.1935571275263452,68.83219761544323,0.02904343605041504,real-state-ny,DAYS ON MARKET,37.747
Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
MLPRegressor,-0.3478231348073433,0.042850237600582264,25.424715746499274,0.370680570602417,real-state-ny,DAYS ON MARKET,39.278
GammaRegressor,-0.3765758192902713,0.022431664561981313,25.694473383110154,0.04076647758483887,real-state-ny,DAYS ON MARKET,39.278
TweedieRegressor,-0.3939743296379363,0.010076200691900294,25.856339464812486,0.0408167839050293,real-state-ny,DAYS ON MARKET,39.278
PoissonRegressor,-0.40645277118488643,0.0012146987237763307,25.97181073575746,0.04875302314758301,real-state-ny,DAYS ON MARKET,39.278
LassoLarsCV,-0.4083049915743362,-0.0001006461904706768,25.988906826975708,0.05827617645263672,real-state-ny,DAYS ON MARKET,39.278
DummyRegressor,-0.4083049915743362,-0.0001006461904706768,25.988906826975708,0.030557870864868164,real-state-ny,DAYS ON MARKET,39.278
LassoCV,-0.4083049915743362,-0.0001006461904706768,25.988906826975708,0.1473848819732666,real-state-ny,DAYS ON MARKET,39.278
LarsCV,-0.4083049915743362,-0.0001006461904706768,25.988906826975708,0.06236386299133301,real-state-ny,DAYS ON MARKET,39.278
ElasticNetCV,-0.41128339573242223,-0.0022157447954882503,26.016374096462698,0.13855695724487305,real-state-ny,DAYS ON MARKET,39.278
ElasticNet,-0.42972792768217416,-0.015314035600384468,26.185830544844606,0.03130292892456055,real-state-ny,DAYS ON MARKET,39.278
SVR,-0.507568248184928,-0.0705919443632097,26.889216245879005,0.033052921295166016,real-state-ny,DAYS ON MARKET,39.278
HuberRegressor,-0.5090844957091165,-0.07166869985140156,26.902734858188495,0.11443662643432617,real-state-ny,DAYS ON MARKET,39.278
QuantileRegressor,-0.5090844957237273,-0.07166869986177726,26.90273485831873,1.1101570129394531,real-state-ny,DAYS ON MARKET,39.278
RANSACRegressor,-0.5090844957240301,-0.07166869986199242,26.902734858321427,0.07432961463928223,real-state-ny,DAYS ON MARKET,39.278
LinearSVR,-0.5090854153643787,-0.07166935293992105,26.902743055621436,0.03184080123901367,real-state-ny,DAYS ON MARKET,39.278
NuSVR,-0.5091227277962449,-0.07169585017414493,26.90307564135592,0.07024908065795898,real-state-ny,DAYS ON MARKET,39.278
OrthogonalMatchingPursuitCV,-0.5104349587365629,-0.07262772432016784,26.91476964630522,0.04028940200805664,real-state-ny,DAYS ON MARKET,39.278
LassoLarsIC,-0.5196680397688624,-0.07918454998078639,26.99690745464916,0.03780817985534668,real-state-ny,DAYS ON MARKET,39.278
Lasso,-0.5311758035369165,-0.08735673004795519,27.09893240121909,0.03909707069396973,real-state-ny,DAYS ON MARKET,39.278
LassoLars,-0.5341469076793455,-0.08946664458388298,27.12521113766943,0.03700113296508789,real-state-ny,DAYS ON MARKET,39.278
BayesianRidge,-0.5536562967524685,-0.10332113827349221,27.29713877112514,0.02957630157470703,real-state-ny,DAYS ON MARKET,39.278
OrthogonalMatchingPursuit,-0.5536602181463348,-0.1033239230314551,27.29717321978834,0.030624866485595703,real-state-ny,DAYS ON MARKET,39.278
RidgeCV,-0.5869389397956681,-0.12695663840561933,27.58797102936628,0.033068180084228516,real-state-ny,DAYS ON MARKET,39.278
Ridge,-0.6120827357759842,-0.14481237758004673,27.805666935237163,0.033791542053222656,real-state-ny,DAYS ON MARKET,39.278
LinearRegression,-0.6151562381339823,-0.14699500968934975,27.832160639980366,0.03560686111450195,real-state-ny,DAYS ON MARKET,39.278
TransformedTargetRegressor,-0.6151562381339823,-0.14699500968934975,27.832160639980366,0.04679560661315918,real-state-ny,DAYS ON MARKET,39.278
Lars,-0.6205455038540599,-0.15082216940360782,27.878555531269452,0.04940915107727051,real-state-ny,DAYS ON MARKET,39.278
SGDRegressor,-0.6245388607166942,-0.15365803152344948,27.91288363892454,0.03258347511291504,real-state-ny,DAYS ON MARKET,39.278
DecisionTreeRegressor,-0.6530437039792505,-0.17390060137656915,28.156704352604905,0.03306984901428223,real-state-ny,DAYS ON MARKET,39.278
ExtraTreeRegressor,-0.6677881294057628,-0.18437128030264316,28.281998312909728,0.03082132339477539,real-state-ny,DAYS ON MARKET,39.278
BaggingRegressor,-0.6894800089463757,-0.1997756585271364,28.46532727974258,0.07350683212280273,real-state-ny,DAYS ON MARKET,39.278
RandomForestRegressor,-0.7134851399028184,-0.21682278051069703,28.666840101911678,0.38658595085144043,real-state-ny,DAYS ON MARKET,39.278
ExtraTreesRegressor,-0.7325829745940444,-0.23038501094359676,28.82615211425704,0.28781676292419434,real-state-ny,DAYS ON MARKET,39.278
LGBMRegressor,-0.7969606299024801,-0.27610247630755835,29.35681485669565,0.08410429954528809,real-state-ny,DAYS ON MARKET,39.278
KNeighborsRegressor,-0.8328982904021103,-0.30162342361888994,29.648917108627856,0.1750330924987793,real-state-ny,DAYS ON MARKET,39.278
PassiveAggressiveRegressor,-0.8718673093627609,-0.32929707476485914,29.96244036882673,0.03269386291503906,real-state-ny,DAYS ON MARKET,39.278
HistGradientBoostingRegressor,-0.8734319743757792,-0.33040821368714757,29.974960323952125,0.4965085983276367,real-state-ny,DAYS ON MARKET,39.278
KernelRidge,-0.9206116070992247,-0.3639125905487248,30.350051155052384,0.04306602478027344,real-state-ny,DAYS ON MARKET,39.278
GradientBoostingRegressor,-1.0830124809543538,-0.47924074734439603,31.607168296947687,0.2781846523284912,real-state-ny,DAYS ON MARKET,39.278
XGBRegressor,-1.239894395885035,-0.59064964345459,32.775809324696155,0.12624526023864746,real-state-ny,DAYS ON MARKET,39.278
AdaBoostRegressor,-2.6414231352844664,-1.5859381685353457,41.79027474694219,0.10934948921203613,real-state-ny,DAYS ON MARKET,39.278
GaussianProcessRegressor,-8.392821340126863,-5.670264429945163,67.1177955240136,0.05704998970031738,real-state-ny,DAYS ON MARKET,39.278
Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
LassoLarsCV,-0.40908639476049036,-0.000655555699478727,26.930026722707026,0.05118227005004883,real-state-ny,DAYS ON MARKET,39.119
ElasticNetCV,-0.40908639476049036,-0.000655555699478727,26.930026722707026,0.13617968559265137,real-state-ny,DAYS ON MARKET,39.119
LarsCV,-0.40908639476049036,-0.000655555699478727,26.930026722707026,0.0610201358795166,real-state-ny,DAYS ON MARKET,39.119
LassoCV,-0.40908639476049036,-0.000655555699478727,26.930026722707026,0.1446523666381836,real-state-ny,DAYS ON MARKET,39.119
DummyRegressor,-0.40908639476049036,-0.000655555699478727,26.930026722707026,0.032993316650390625,real-state-ny,DAYS ON MARKET,39.119
GammaRegressor,-0.450922021624649,-0.030364913907359403,27.326877484002484,0.042250871658325195,real-state-ny,DAYS ON MARKET,39.119
SVR,-0.49048984529839124,-0.05846380318291544,27.696984266070277,0.03387904167175293,real-state-ny,DAYS ON MARKET,39.119
PassiveAggressiveRegressor,-0.49213247481312394,-0.059630308200624205,27.71224212103565,0.03117656707763672,real-state-ny,DAYS ON MARKET,39.119
NuSVR,-0.49281621278311505,-0.06011586125177737,27.718590666613633,0.07090473175048828,real-state-ny,DAYS ON MARKET,39.119
HuberRegressor,-0.4931654237262404,-0.06036385163167801,27.72183254899963,0.1085975170135498,real-state-ny,DAYS ON MARKET,39.119
QuantileRegressor,-0.49316542396885166,-0.060363851803967083,27.72183255125176,1.0933988094329834,real-state-ny,DAYS ON MARKET,39.119
RANSACRegressor,-0.49316542396954755,-0.060363851804461355,27.721832551258224,0.1550006866455078,real-state-ny,DAYS ON MARKET,39.119
LinearSVR,-0.4931656782339997,-0.060364032369072174,27.721834911571474,0.03002166748046875,real-state-ny,DAYS ON MARKET,39.119
TweedieRegressor,-0.6089434917132173,-0.14258305933257454,28.776526394486545,0.04240536689758301,real-state-ny,DAYS ON MARKET,39.119
MLPRegressor,-0.6322500350053317,-0.1591340828298733,28.984199935116504,0.35816287994384766,real-state-ny,DAYS ON MARKET,39.119
PoissonRegressor,-0.739252023020194,-0.23512100185492035,29.91914869255837,0.0506291389465332,real-state-ny,DAYS ON MARKET,39.119
ElasticNet,-0.7476256669119441,-0.24106750258964138,29.99108521171476,0.036095619201660156,real-state-ny,DAYS ON MARKET,39.119
RandomForestRegressor,-0.842368942080336,-0.30834895886864433,30.793303005686155,0.40474462509155273,real-state-ny,DAYS ON MARKET,39.119
GradientBoostingRegressor,-0.9127057981356468,-0.3582983204151695,31.375601523211113,0.3255178928375244,real-state-ny,DAYS ON MARKET,39.119
LGBMRegressor,-0.9857729159221182,-0.4101865634809245,31.969273351796062,0.08547663688659668,real-state-ny,DAYS ON MARKET,39.119
HistGradientBoostingRegressor,-1.018943221271464,-0.4337422875695902,32.235174553876114,0.42912721633911133,real-state-ny,DAYS ON MARKET,39.119
LassoLarsIC,-1.047778551273185,-0.4542195509041458,32.464556060337266,0.03711748123168945,real-state-ny,DAYS ON MARKET,39.119
LassoLars,-1.1044579027506893,-0.4944701048519389,32.91077389632211,0.03752398490905762,real-state-ny,DAYS ON MARKET,39.119
BaggingRegressor,-1.1192706840956017,-0.5049893263867316,33.02639636931128,0.07359981536865234,real-state-ny,DAYS ON MARKET,39.119
OrthogonalMatchingPursuit,-1.1394664321642392,-0.5193312344354741,33.18338699654849,0.03444385528564453,real-state-ny,DAYS ON MARKET,39.119
Lasso,-1.1433485495529156,-0.5220881004071429,33.213479410495744,0.036496639251708984,real-state-ny,DAYS ON MARKET,39.119
BayesianRidge,-1.166382769267647,-0.5384457346973144,33.39147241486938,0.031124591827392578,real-state-ny,DAYS ON MARKET,39.119
Lars,-1.1997444172055514,-0.562137339754667,33.64759946576319,0.045772552490234375,real-state-ny,DAYS ON MARKET,39.119
OrthogonalMatchingPursuitCV,-1.267451577944767,-0.6102192365115013,34.1615041144083,0.04049062728881836,real-state-ny,DAYS ON MARKET,39.119
Ridge,-1.302539552783601,-0.635136783860818,34.42480771640467,0.031230688095092773,real-state-ny,DAYS ON MARKET,39.119
RidgeCV,-1.3113837784425852,-0.6414174658505314,34.49085847400889,0.03367280960083008,real-state-ny,DAYS ON MARKET,39.119
LinearRegression,-1.3123879511471945,-0.6421305740030803,34.4983498776516,0.0370945930480957,real-state-ny,DAYS ON MARKET,39.119
TransformedTargetRegressor,-1.3123879511471945,-0.6421305740030803,34.4983498776516,0.03662514686584473,real-state-ny,DAYS ON MARKET,39.119
SGDRegressor,-1.3139863449551505,-0.6432656652580055,34.5102709791995,0.03450608253479004,real-state-ny,DAYS ON MARKET,39.119
KernelRidge,-1.406600326975926,-0.709035014808991,35.1941077409096,0.04436349868774414,real-state-ny,DAYS ON MARKET,39.119
KNeighborsRegressor,-1.419684631304269,-0.7183267671581042,35.28965044558289,0.1678919792175293,real-state-ny,DAYS ON MARKET,39.119
AdaBoostRegressor,-1.5143123829177112,-0.7855261849705486,35.9730772789318,0.18926525115966797,real-state-ny,DAYS ON MARKET,39.119
XGBRegressor,-1.7827339789095284,-0.9761444198053173,37.84459126510129,0.1271827220916748,real-state-ny,DAYS ON MARKET,39.119
ExtraTreesRegressor,-2.022084600337575,-1.1461180495150898,39.43858116471375,0.2896294593811035,real-state-ny,DAYS ON MARKET,39.119
DecisionTreeRegressor,-2.6335311117312306,-1.5803336880410188,43.24465284864708,0.03308582305908203,real-state-ny,DAYS ON MARKET,39.119
ExtraTreeRegressor,-7.215587960674309,-4.834258117000596,65.0260387405362,0.030672311782836914,real-state-ny,DAYS ON MARKET,39.119
GaussianProcessRegressor,-17.455730437888715,-12.10624335444271,97.46161254357331,0.0647892951965332,real-state-ny,DAYS ON MARKET,39.119
Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
KNeighborsRegressor,-0.22533410611403215,0.12983520000597715,28.42798420068306,0.1739809513092041,real-state-ny,DAYS ON MARKET,38.459
MLPRegressor,-0.3101156733981887,0.06962800005056169,29.395010902788975,0.43400120735168457,real-state-ny,DAYS ON MARKET,38.459
PoissonRegressor,-0.3367519167191284,0.05071240696757551,29.69232545731213,0.05022907257080078,real-state-ny,DAYS ON MARKET,38.459
DecisionTreeRegressor,-0.3398624784782216,0.04850345731256722,29.726851738549684,0.03304910659790039,real-state-ny,DAYS ON MARKET,38.459
RandomForestRegressor,-0.3509182435334679,0.04065226183855175,29.849244115818312,0.44782328605651855,real-state-ny,DAYS ON MARKET,38.459
ExtraTreesRegressor,-0.3510537070133801,0.0405560631354257,29.850740646470687,0.33905673027038574,real-state-ny,DAYS ON MARKET,38.459
GammaRegressor,-0.3543596344553088,0.03820837553173728,29.887239598204275,0.040886640548706055,real-state-ny,DAYS ON MARKET,38.459
TweedieRegressor,-0.39369532028911647,0.010274337765699859,30.31815195728147,0.040434837341308594,real-state-ny,DAYS ON MARKET,38.459
AdaBoostRegressor,-0.4083326870212769,-0.0001203139716314805,30.476945195821575,0.07513761520385742,real-state-ny,DAYS ON MARKET,38.459
LassoCV,-0.40924954839968275,-0.0007714184287601622,30.486864225533633,0.1645033359527588,real-state-ny,DAYS ON MARKET,38.459
LarsCV,-0.40924954839968275,-0.0007714184287601622,30.486864225533633,0.07529330253601074,real-state-ny,DAYS ON MARKET,38.459
LassoLarsCV,-0.40924954839968275,-0.0007714184287601622,30.486864225533633,0.056090354919433594,real-state-ny,DAYS ON MARKET,38.459
DummyRegressor,-0.40924954839968275,-0.0007714184287601622,30.486864225533633,0.0353093147277832,real-state-ny,DAYS ON MARKET,38.459
ElasticNetCV,-0.41702328684161927,-0.006291899351294816,30.570834795158163,0.16582179069519043,real-state-ny,DAYS ON MARKET,38.459
ElasticNet,-0.42123971863899157,-0.009286177004501184,30.616283623108803,0.036303043365478516,real-state-ny,DAYS ON MARKET,38.459
XGBRegressor,-0.47712748098419566,-0.0489745879452983,31.212445241919053,0.12146973609924316,real-state-ny,DAYS ON MARKET,38.459
BayesianRidge,-0.4906050889380331,-0.05854564286903807,31.35451621789815,0.03315234184265137,real-state-ny,DAYS ON MARKET,38.459
LassoLarsIC,-0.4922783933300039,-0.059733931495220105,31.37211005757067,0.05350661277770996,real-state-ny,DAYS ON MARKET,38.459
Lasso,-0.4927729795874729,-0.06008515941719095,31.377308460612888,0.04429149627685547,real-state-ny,DAYS ON MARKET,38.459
LassoLars,-0.49278059111100503,-0.06009056470201801,31.377388455635753,0.039551496505737305,real-state-ny,DAYS ON MARKET,38.459
BaggingRegressor,-0.4955168182296048,-0.06203368251087871,31.406132249246212,0.08607149124145508,real-state-ny,DAYS ON MARKET,38.459
PassiveAggressiveRegressor,-0.49614856960989195,-0.062482317549053645,31.412764997288047,0.03685259819030762,real-state-ny,DAYS ON MARKET,38.459
SVR,-0.4993996979992399,-0.06479108988351823,31.44687641975223,0.03473377227783203,real-state-ny,DAYS ON MARKET,38.459
NuSVR,-0.5013551985814073,-0.0661797787027385,31.467376073119183,0.07578420639038086,real-state-ny,DAYS ON MARKET,38.459
HuberRegressor,-0.5014266115414308,-0.06623049225405953,31.468124447571203,0.10972023010253906,real-state-ny,DAYS ON MARKET,38.459
QuantileRegressor,-0.501426612898247,-0.06623049321759567,31.468124461789834,1.1639595031738281,real-state-ny,DAYS ON MARKET,38.459
RANSACRegressor,-0.5014266128984914,-0.0662304932177693,31.4681244617924,0.08657503128051758,real-state-ny,DAYS ON MARKET,38.459
LinearSVR,-0.5014274420924503,-0.06623108206565309,31.4681331512531,0.04414033889770508,real-state-ny,DAYS ON MARKET,38.459
OrthogonalMatchingPursuitCV,-0.5074009857974886,-0.07047316382720203,31.530670195988055,0.043059587478637695,real-state-ny,DAYS ON MARKET,38.459
RidgeCV,-0.5074236454264833,-0.0704892554477925,31.53090718356147,0.03601360321044922,real-state-ny,DAYS ON MARKET,38.459
Lars,-0.5117652959790466,-0.07357245656483014,31.576281870139358,0.05570197105407715,real-state-ny,DAYS ON MARKET,38.459
Ridge,-0.521739589661766,-0.08065565062937008,31.680277285917956,0.02800273895263672,real-state-ny,DAYS ON MARKET,38.459
LinearRegression,-0.5235078710448966,-0.08191138668405706,31.698678390967512,0.037285566329956055,real-state-ny,DAYS ON MARKET,38.459
TransformedTargetRegressor,-0.5235078710448966,-0.08191138668405706,31.698678390967512,0.04638099670410156,real-state-ny,DAYS ON MARKET,38.459
SGDRegressor,-0.5261513123101451,-0.08378861308981311,31.726166689518255,0.03479313850402832,real-state-ny,DAYS ON MARKET,38.459
